,tweet_id,task_1,full_tweet,tweet_raw_text,hashtags,smiley,emoji,url,mentions,numerals,reserved_word,emotext,segmented_hash
287,287,HOF,ye q Rohan k sath hai I hate yr ajeb c hai,ye q Rohan k sath hai I hate yr ajeb c hai,[],[],[],[],[],[],[],[],[]
288,288,NOT,Bejoy bose ka murder thodi na kiya tha,Bejoy bose ka murder thodi na kiya tha,[],[],[],[],[],[],[],[],[]
289,289,NOT,... Tum log bhi acha kro ... yahan Terrorism krwane jin RAW walon ko bhjte ho tum log woh pakre jate hain,... Tum log bhi acha kro ... yahan Terrorism krwane jin RAW walon ko bhjte ho tum log woh pakre jate hain,[],[],[],[],[],[],[],[],[]
290,290,NOT,"Kabhi nafrat to kabhi dilo ka mail hai,","Kabhi nafrat to kabhi dilo ka mail hai,",[],[],[],[],[],[],[],[],[]
291,291,NOT,Be dosti hi yaha “NOT FOR SALE” hai. pic.twitter.com/kcgcEOSw6b,Be dosti hi yaha NOT FOR SALE hai.,[],[],[],['pic.twitter.com/kcgcEOSw6b'],[],[],[],[],[]
292,292,NOT,"In Hindi there is song 4 Pak establishment, ""Tayyab Ali Pyaar ka Dushman hai hai hai.... Pak love to hate.","In Hindi there is song Pak establishment, ""Tayyab Ali Pyaar ka Dushman hai hai hai.... Pak love to hate.",[],[],[],[],[],[' 4'],[],[],[]
293,293,HOF,juth muje bhi pasnd nai.. I Hate It.. jo bat samne bolna hai bolo acha lagta h,juth muje bhi pasnd nai.. I Hate It.. jo bat samne bolna hai bolo acha lagta h,[],[],[],[],[],[],[],[],[]
294,294,NOT,Aur Trust Kabhi na kabhi aiSe waise tut jata h,Aur Trust Kabhi na kabhi aiSe waise tut jata h,[],[],[],[],[],[],[],[],[]
295,295,NOT,Isi wale muhammad aur allah ki ayesha ka rape kr rhe ...ayesha bachao bacho kr rhi,Isi wale muhammad aur allah ki ayesha ka rape kr rhe ...ayesha bachao bacho kr rhi,[],[],[],[],[],[],[],[],[]
296,296,NOT,"1 @Mufti_Yasir AAP IS BHAGODE @TarekFatah ko MUAAF KARDEN, ISME MARDON KA KHOON NAHI HAI. JO DEBATE KARE.","AAP IS BHAGODE ko MUAAF KARDEN, ISME MARDON KA KHOON NAHI HAI. JO DEBATE KARE.",[],[],[],[],"['@Mufti_Yasir', '@TarekFatah']",['1'],[],[],[]
297,297,NOT,JO DEBATE KARE.,JO DEBATE KARE.,[],[],[],[],[],[],[],[],[]
298,298,NOT,MR.MUKESH AMBANEE MADARCHAOD TERRE BETEE NISHA USHKEE GAAND KISEE AUR SE MARAYEE AIR BAOLEE MAI RAPE,MR.MUKESH AMBANEE MADARCHAOD TERRE BETEE NISHA USHKEE GAAND KISEE AUR SE MARAYEE AIR BAOLEE MAI RAPE,[],[],[],[],[],[],[],[],[]
299,299,NOT,TEREE POLICE KI MSS CHAODOON,TEREE POLICE KI MSS CHAODOON,[],[],[],[],[],[],[],[],[]
300,300,NOT,# Hakumat Khud Dahshatgard hai Agents ko Pala hua hai Lootmaar Crime Murder se Maal Banarahe hain,Hakumat Khud Dahshatgard hai Agents ko Pala hua hai Lootmaar Crime Murder se Maal Banarahe hain,['#'],[],[],[],[],[],[],[],['']
301,301,NOT,One Faadu Question...,One Faadu Question...,[],[],[],[],[],[],[],[],[]
302,302,NOT,Ye Nafrat bhara programme band karo Ye Islam ko badnam karne ki kodhish hay,Ye Nafrat bhara programme band karo Ye Islam ko badnam karne ki kodhish hay,[],[],[],[],[],[],[],[],[]
303,303,NOT,Bewakoof banakar khaayi me fek dete hai ...Use gaali dete hai ...use judge karte hai ..use hate karte hai toh woh bacha bohat sadme me din,Bewakoof banakar khaayi me fek dete hai ...Use gaali dete hai ...use judge karte hai ..use hate karte hai toh woh bacha bohat sadme me din,[],[],[],[],[],[],[],[],[]
304,304,NOT,waise hi ho ga jaisa har rapist aap ki party se hota hai aur aap phir bhi rape party ko support karti hai.,waise hi ho ga jaisa har rapist aap ki party se hota hai aur aap phir bhi rape party ko support karti hai.,[],[],[],[],[],[],[],[],[]
305,305,HOF,pehle se pata tha but aaj confirm ho gaya apna kuch nhi jaata but still i hate them,pehle se pata tha but aaj confirm ho gaya apna kuch nhi jaata but still i hate them,[],[],[],[],[],[],[],[],[]
306,306,NOT,Kya bat karte ho sir?,Kya bat karte ho sir?,[],[],[],[],[],[],[],[],[]
307,307,NOT,tum aaj ptaa chaala hai main smart hu?,tum aaj ptaa chaala hai main smart hu?,[],[],[],[],[],[],[],[],[]
308,308,NOT,"I don't hate , let them love apna kya jaata hai?","I don't hate , let them love apna kya jaata hai?",[],[],[],[],[],[],[],[],[]
309,309,NOT,INKE PAS LICENSE HAI KHOON KHARABA KARNE KA,INKE PAS LICENSE HAI KHOON KHARABA KARNE KA,[],[],[],[],[],[],[],[],[]
310,310,NOT,I love you kahne par bhi or i hate you kahne par bhi bura maan jate haiv,I love you kahne par bhi or i hate you kahne par bhi bura maan jate haiv,[],[],[],[],[],[],[],[],[]
311,311,HOF,Es army ka Maine bohat sath diya lekin Lahore attack k baad mujhe Es khusri army se nafrat ho gayi hai. Enkay pas atom nhi@OfficialDGISPR,Es army ka Maine bohat sath diya lekin Lahore attack k baad mujhe Es khusri army se nafrat ho gayi hai. Enkay pas atom nhi,[],[],[],[],['@OfficialDGISPR'],[],[],[],[]
312,312,NOT,kabhi kabhi logon ki nafrat hi insan ki strength ka reason hota ha,kabhi kabhi logon ki nafrat hi insan ki strength ka reason hota ha,[],[],[],[],[],[],[],[],[]
313,313,NOT,Bhagwa atankiyon ne bhi rape kiye hain...,Bhagwa atankiyon ne bhi rape kiye hain...,[],[],[],[],[],[],[],[],[]
314,314,HOF,I hate cigeratte lekin kbhi kbhar dil chahta hai k pe he lu.,I hate cigeratte lekin kbhi kbhar dil chahta hai k pe he lu.,[],[],[],[],[],[],[],[],[]
315,315,NOT,"Zee news pe Fatah ka Fatwa ban hona chahiye, ye yahan Hindu aur Musalamanon men Nafrat faila Raha hai.","Zee news pe Fatah ka Fatwa ban hona chahiye, ye yahan Hindu aur Musalamanon men Nafrat faila Raha hai.",[],[],[],[],[],[],[],[],[]
316,316,NOT,frustration & hatred bhai bhai,frustration & hatred bhai bhai,[],[],[],[],[],[],[],[],[]
317,317,NOT,"@Rasheed14741988 Aur to baar baar Indian agency par lapet raha hai, Islamic terrorism koi Indian ka phenomena to nahi","Aur to baar baar Indian agency par lapet raha hai, Islamic terrorism koi Indian ka phenomena to nahi",[],[],[],[],['@Rasheed14741988'],[],[],[],[]
318,318,NOT,aby randi ke bachy Rape ke kaam india main hote hain ... rapistan india ko bolte hain,aby randi ke bachy Rape ke kaam india main hote hain ... rapistan india ko bolte hain,[],[],[],[],[],[],[],[],[]
319,319,NOT,"Sir hukmaranon ko to kya kehna, Army ko bhee ab recharge k liey khoon chahiye ZIADA, AUR ZIADA","Sir hukmaranon ko to kya kehna, Army ko bhee ab recharge k liey khoon chahiye ZIADA, AUR ZIADA",[],[],[],[],[],[],[],[],[]
320,320,NOT,16  Dec 2014 (Nirbhaya Rape Case) ke Baad se Aaj se Delhi Mahilaao ke liye kitni Surakshit Hui hai ?,Dec (Nirbhaya Rape Case) ke Baad se Aaj se Delhi Mahilaao ke liye kitni Surakshit Hui hai ?,[],[],[],[],[],"['16', ' 2014']",[],[],[]
321,321,NOT,ye dekho Prashant ko terror ka religion para chal Gaya. Sharam Karo.,ye dekho Prashant ko terror ka religion para chal Gaya. Sharam Karo.,[],[],[],[],[],[],[],[],[]
322,322,NOT,"1@Mufti_Yasir AAP IS BHAGODE @TarekFatah ko MUAAF KARDEN, ISME MARDON KA KHOON NAHI HAI. JO DEBATE KARE.","AAP IS BHAGODE ko MUAAF KARDEN, ISME MARDON KA KHOON NAHI HAI. JO DEBATE KARE.",[],[],[],[],"['@Mufti_Yasir', '@TarekFatah']",['1'],[],[],[]
323,323,NOT,Dil to chahta ha Hitler ki tarha tamam HODs ko sammandar main lajakar kashti bumb maar da army,Dil to chahta ha Hitler ki tarha tamam HODs ko sammandar main lajakar kashti bumb maar da army,[],[],[],[],[],[],[],[],[]
324,324,NOT,Aaj ek question Z News pr pucha Gaya... 16 Dec 2014 (Nirbhaya Rape Case) ke Baad se Aaj se Delhi Mahilaao ke liye kitni Surakshit Hui hai ?,Aaj ek question Z News pr pucha Gaya... Dec (Nirbhaya Rape Case) ke Baad se Aaj se Delhi Mahilaao ke liye kitni Surakshit Hui hai ?,[],[],[],[],[],"[' 16', ' 2014']",[],[],[]
325,325,NOT,aap hi ja k supreme court k judges ka kaam kar leejiye na. kabhi to bhai samjhdaari ki baat kr liya kro sir ji!!,aap hi ja k supreme court k judges ka kaam kar leejiye na. kabhi to bhai samjhdaari ki baat kr liya kro sir ji!!,[],[],[],[],[],[],[],[],[]
326,326,NOT,"Aaj he DNA me dikhaa raha tha ke aap ne dilli ke Gaand maar Rakhi hai, daily rape ho rahe hai.","Aaj he DNA me dikhaa raha tha ke aap ne dilli ke Gaand maar Rakhi hai, daily rape ho rahe hai.",[],[],[],[],[],[],[],[],[]
327,327,NOT,1.Agar terrorism ka end chty hain to apny ass pas k garebon ka khyal rakha krain kyon k go b khud ko bomb se urata hai woh gareb hi hota hai,.Agar terrorism ka end chty hain to apny ass pas k garebon ka khyal rakha krain kyon k go b khud ko bomb se urata hai woh gareb hi hota hai,[],[],[],[],[],['1'],[],[],[]
328,328,NOT,Abe ganje @ShekharGupta tu batting karta rah @yadavakhilesh ka because of hate @narendramodi 11th march. @tavleen_singhhttps://twitter.com/shekhargupta/status/831343862664695809 …,Abe ganje tu batting karta rah ka because of hate th march. ://,[],[],[],['https://twitter.com/shekhargupta/status/831343862664695809'],"['@ShekharGupta', '@yadavakhilesh', '@narendramodi', '@tavleen_singhhttps']",[' 11'],[],[],[]
329,329,NOT,mohabbat ky pardy mai karty ho nafrat.,mohabbat ky pardy mai karty ho nafrat.,[],[],[],[],[],[],[],[],[]
330,330,NOT,BACCHE KABHI KABHI RAPE KARLETE HAI BECHARE  https://plus.google.com/111437510627639906525/posts/NDq4qdYmJiR?_utm_source=199-1-1 …,BACCHE KABHI KABHI RAPE KARLETE HAI BECHARE,[],[],[],['https://plus.google.com/111437510627639906525/posts/NDq4qdYmJiR?_utm_source=199-1-1'],[],[],[],[],[]
331,331,NOT,I hate girls bolne Vale londe vohi hote hai Jo sale YouTube par jaakr how to impress girls jaisi bakchod videos dekhte hai.,I hate girls bolne Vale londe vohi hote hai Jo sale YouTube par jaakr how to impress girls jaisi bakchod videos dekhte hai.,[],[],[],[],[],[],[],[],[]
332,332,NOT,"ha ha education? salo tumne education ke naam par orto ko nanga kar rakha he, or rape badhte ja rahe, sirf or sirf isliye","ha ha education? salo tumne education ke naam par orto ko nanga kar rakha he, or rape badhte ja rahe, sirf or sirf isliye",[],[],[],[],[],[],[],[],[]
333,333,NOT,"ek gang ke crime se terrorism prove nahi hota, agar hota to UN ne ban lagaya hota.","ek gang ke crime se terrorism prove nahi hota, agar hota to UN ne ban lagaya hota.",[],[],[],[],[],[],[],[],[]
334,334,NOT,"waise to shia sunni apas me ladate rahate hain iraq iran me, lekin wah terrorism nahi kaha gaya.","waise to shia sunni apas me ladate rahate hain iraq iran me, lekin wah terrorism nahi kaha gaya.",[],[],[],[],[],[],[],[],[]
335,335,NOT,"aur us ek gang ke upar bhee ilzam hai, ilzam politically motivated ho saka hai.islamic terrorism worldwide hai","aur us ek gang ke upar bhee ilzam hai, ilzam politically motivated ho saka hai.islamic terrorism worldwide hai",[],[],[],[],[],[],[],[],[]
336,336,NOT,akhilesh se rape ka sawal pochne pe apko bahut bura lag raha hai jaise UP crime free hai aur log yu hi sawal kar rahe hain,akhilesh se rape ka sawal pochne pe apko bahut bura lag raha hai jaise UP crime free hai aur log yu hi sawal kar rahe hain,[],[],[],[],[],[],[],[],[]
337,337,NOT,"Islamic terrorism puri duia me ek bada problem hai, aur sab jagah muslims utpat macha rahe hain","Islamic terrorism puri duia me ek bada problem hai, aur sab jagah muslims utpat macha rahe hain",[],[],[],[],[],[],[],[],[]
338,338,NOT,"lekin ek gang aur kuch logon ke hone se koi hindu terrorism prove nahi hota,","lekin ek gang aur kuch logon ke hone se koi hindu terrorism prove nahi hota,",[],[],[],[],[],[],[],[],[]
339,339,NOT,"Choti si pradesh gujurat me satadhari party ke sevak lok jab aurato ko rape karte he, black mail kar rahe he to kanun bebadta thika he https://twitter.com/AjayKushwaha_/status/831482730428919810 …","Choti si pradesh gujurat me satadhari party ke sevak lok jab aurato ko rape karte he, black mail kar rahe he to kanun bebadta thika he",[],[],[],['https://twitter.com/AjayKushwaha_/status/831482730428919810'],[],[],[],[],[]
340,340,NOT,reject karna tha to seedha bol deti.. Murder karwane ki kya jarurat thi  @_GlossyLipss,reject karna tha to seedha bol deti.. Murder karwane ki kya jarurat thi,[],[],[],[],['@_GlossyLipss'],[],[],[],[]
341,341,NOT,Islamic terrorism ek worldwide phenomena hai aur labbhag har desh ke muslims isame shamil hain,Islamic terrorism ek worldwide phenomena hai aur labbhag har desh ke muslims isame shamil hain,[],[],[],[],[],[],[],[],[]
342,342,NOT,Rakesh ji apne aakaon ko samjhao WO apne knowledge ko desh ki unity & progress ke liye use Karen kab take minority se nafrat karoge,Rakesh ji apne aakaon ko samjhao WO apne knowledge ko desh ki unity & progress ke liye use Karen kab take minority se nafrat karoge,[],[],[],[],[],[],[],[],[]
343,343,NOT,"ek kisi gang ke hone se terrorism ka hona sidh nahi hota, unlogon ka koi terrorist network nahi.","ek kisi gang ke hone se terrorism ka hona sidh nahi hota, unlogon ka koi terrorist network nahi.",[],[],[],[],[],[],[],[],[]
344,344,NOT,@15lakh100days Abe dhakan Islam sirf 1400 saal purana hai/tum Sab ko rape karke/marke conversion karke mulla banaya @SandipRnc https://twitter.com/15lakh100days/status/831525420562579456 …,Abe dhakan Islam sirf saal purana hai/tum Sab ko rape karke/marke conversion karke mulla banaya,[],[],[],['https://twitter.com/15lakh100days/status/831525420562579456'],"['@15lakh100days', '@SandipRnc']",[' 1400'],[],[],[]
345,345,NOT,Aur islamic terrorism worldwide phenomena hai tu ATS ke peeche laga hai jaise ATS hee sab kuch hai?,Aur islamic terrorism worldwide phenomena hai tu ATS ke peeche laga hai jaise ATS hee sab kuch hai?,[],[],[],[],[],[],[],[],[]
346,346,NOT,terrorism ka koi dharm nehi hota aur tere hai sasti rand k bachcho ka koi name nehi hota..,terrorism ka koi dharm nehi hota aur tere hai sasti rand k bachcho ka koi name nehi hota..,[],[],[],[],[],[],[],[],[]
347,347,NOT,"tuk to gaya na, jo ruk gaya to woh terrorism kaise hua/ aur jo ruk gaya usako tu ghont kyon raha hai.","tuk to gaya na, jo ruk gaya to woh terrorism kaise hua/ aur jo ruk gaya usako tu ghont kyon raha hai.",[],[],[],[],[],[],[],[],[]
348,348,NOT,Baleegh ur Rehman ka rape chal raha hai Hamir Mir k show mai.,Baleegh ur Rehman ka rape chal raha hai Hamir Mir k show mai.,[],[],[],[],[],[],[],[],[]
349,349,NOT,"11 logon se terrorism nahi hoti, you dumb, haan ek gang ban skata hai,","logon se terrorism nahi hoti, you dumb, haan ek gang ban skata hai,",[],[],[],[],[],['11'],[],[],[]
350,350,NOT,to karekarey sahab ka naam kyoun na lun jis ne hindu terrorism ka parda faash kiya,to karekarey sahab ka naam kyoun na lun jis ne hindu terrorism ka parda faash kiya,[],[],[],[],[],[],[],[],[]
351,351,NOT,"haan hum to bhakt hai terrorist thode hain tumhari taraha, terrorism to tumhari khoon me hai.","haan hum to bhakt hai terrorist thode hain tumhari taraha, terrorism to tumhari khoon me hai.",[],[],[],[],[],[],[],[],[]
352,352,NOT,"Islamic terrorism ka to roj pardafash hota hai to rukana chahiye tha,","Islamic terrorism ka to roj pardafash hota hai to rukana chahiye tha,",[],[],[],[],[],[],[],[],[]
353,353,NOT,mere jism ka khoon ka akhiro qatra quraban ho rasool pe aur tumhara pura body ganga nadi pe hahaha,mere jism ka khoon ka akhiro qatra quraban ho rasool pe aur tumhara pura body ganga nadi pe hahaha,[],[],[],[],[],[],[],[],[]
354,354,NOT,UP ke Law n Order Ki To le ke rakhi hai,UP ke Law n Order Ki To le ke rakhi hai,[],[],[],[],[],[],[],[],[]
355,355,NOT,Gundagardi murder rape... http://fb.me/2X1unmAUp ,Gundagardi murder rape...,[],[],[],['http://fb.me/2X1unmAUp'],[],[],[],[],[]
356,356,NOT,aaye din terrorists attack ho rahe hain wahan se Islamic terrorism ka pata hota hai mere kahane se nahi.,aaye din terrorists attack ho rahe hain wahan se Islamic terrorism ka pata hota hai mere kahane se nahi.,[],[],[],[],[],[],[],[],[]
357,357,NOT,hadd toh tab hogayi jab uski frnd ne bola ki annika ka murder kyu nahi hojata hadi wadi bolte the usse,hadd toh tab hogayi jab uski frnd ne bola ki annika ka murder kyu nahi hojata hadi wadi bolte the usse,[],[],[],[],[],[],[],[],[]
358,358,NOT,Tumhare certificate ki zaroorat nahi,Tumhare certificate ki zaroorat nahi,[],[],[],[],[],[],[],[],[]
359,359,HOF,Muje seasat se bhot nafrat hai phans gaya account bana k jab open karun account hazer imran nawaz humza sub ki he post aa jati hai,Muje seasat se bhot nafrat hai phans gaya account bana k jab open karun account hazer imran nawaz humza sub ki he post aa jati hai,[],[],[],[],[],[],[],[],[]
360,360,NOT,kyonkti tu woh bola raha hai jo hai nahi. Muslims terrorism worldwide hai aur tu thop raha hai dusaron par,kyonkti tu woh bola raha hai jo hai nahi. Muslims terrorism worldwide hai aur tu thop raha hai dusaron par,[],[],[],[],[],[],[],[],[]
361,361,NOT,mujhe v Mann karta hai murder kar du,mujhe v Mann karta hai murder kar du,[],[],[],[],[],[],[],[],[]
362,362,NOT,Islamic terrorism puri dunia me hai aur hazaron lakhon Mulsims isame involved hain kewal kuch group nahi,Islamic terrorism puri dunia me hai aur hazaron lakhon Mulsims isame involved hain kewal kuch group nahi,[],[],[],[],[],[],[],[],[]
363,363,NOT,"ek do ghatna se terrorism ka hona proof nahi hota, terrorism ek continuous phenomenoa hai aur organized","ek do ghatna se terrorism ka hona proof nahi hota, terrorism ek continuous phenomenoa hai aur organized",[],[],[],[],[],[],[],[],[]
364,364,NOT,"aaj ke din me islamic terrorism ke alava koi aur terrorism nahi hai, agar hai to tu bata sakta hai kidhara hai?","aaj ke din me islamic terrorism ke alava koi aur terrorism nahi hai, agar hai to tu bata sakta hai kidhara hai?",[],[],[],[],[],[],[],[],[]
365,365,NOT,MADARSON KO TERRORISM SE JORHNE WALA KHUD TERRORIST HAI.,MADARSON KO TERRORISM SE JORHNE WALA KHUD TERRORIST HAI.,[],[],[],[],[],[],[],[],[]
366,366,NOT,Tamam indians chaahte hen k.hum piyaar muhabbat se rahen.. or tum nafrat ke beej bo rahe ho... shame on u @TarekFatah,Tamam indians chaahte hen k.hum piyaar muhabbat se rahen.. or tum nafrat ke beej bo rahe ho... shame on u,[],[],[],[],['@TarekFatah'],[],[],[],[]
367,367,NOT,Woh suna hai tumhare faujion ko unke senior rape karte hain?,Woh suna hai tumhare faujion ko unke senior rape karte hain?,[],[],[],[],[],[],[],[],[]
368,368,NOT,Niazi HaramKhor Pakistan ko Terrorism mai dhkail raha hai,Niazi HaramKhor Pakistan ko Terrorism mai dhkail raha hai,[],[],[],[],[],[],[],[],[]
369,369,NOT,"#BanFatahkFatwa, is dor ka sab se begerat chainal zee news hai jis ne tarikh fatha ko bula kr nafrat phela rha hai#BanFatahKaFatwa",", is dor ka sab se begerat chainal zee news hai jis ne tarikh fatha ko bula kr nafrat phela rha hai","['#BanFatahkFatwa', '#BanFatahKaFatwa']",[],[],[],[],[],[],[],"['ban fatahk fatwa', 'ban fatah ka fatwa']"
370,370,NOT,Is @TarekFatah ko hamare sanvidhan aur desh ki fikr hoti to aaj ye ZeeNews pe beth ke nafrat ka bazaar na faila raha hota #BanFatahKaFatwa,Is ko hamare sanvidhan aur desh ki fikr hoti to aaj ye ZeeNews pe beth ke nafrat ka bazaar na faila raha hota,['#BanFatahKaFatwa'],[],[],[],['@TarekFatah'],[],[],[],['ban fatah ka fatwa']
371,371,NOT,Wait karte raho sir ek din Hate Story bhi aayegi,Wait karte raho sir ek din Hate Story bhi aayegi,[],[],[],[],[],[],[],[],[]
372,372,NOT,Hamare yaha Red balloons bechne walay jail pohanch jatay hain lekn khoon bahanay walay sarko par ghoomtay hain.,Hamare yaha Red balloons bechne walay jail pohanch jatay hain lekn khoon bahanay walay sarko par ghoomtay hain.,[],[],[],[],[],[],[],[],[]
373,373,NOT,Ye love hai to kya hum hate hain :(,Ye love hai to kya hum hate hain,[],[':('],[],[],[],[],[],[],[]
374,374,NOT,Bc terrorism ko kis se compare kr rha h :/,Bc terrorism ko kis se compare kr rha h :/,[],[],[],[],[],[],[],[],[]
375,375,HOF,Kiu kuch log chehre pr dohra chehra lekr ghumte h jese h wese kiu nhi dikhte sabke samne kuch or alag m kuch not i just hate them,Kiu kuch log chehre pr dohra chehra lekr ghumte h jese h wese kiu nhi dikhte sabke samne kuch or alag m kuch not i just hate them,[],[],[],[],[],[],[],[],[]
376,376,NOT,Tumere Did may hate laggakor deko Garv zoorur milaga,Tumere Did may hate laggakor deko Garv zoorur milaga,[],[],[],[],[],[],[],[],[]
